zip,type,city,state,county,country,irs_estimated_population
97492,STANDARD,Westfir,OR,Lane County,US,380
97493,STANDARD,Westlake,OR,Lane County,US,430
97494,PO BOX,Wilbur,OR,Douglas County,US,191
97495,STANDARD,Winchester,OR,Douglas County,US,1930
97496,STANDARD,Winston,OR,Douglas County,US,6360
97497,STANDARD,Wolf Creek,OR,Josephine County,US,920
97498,STANDARD,Yachats,OR,Lincoln County,US,1590
97499,STANDARD,Yoncalla,OR,Douglas County,US,1520
97501,STANDARD,Medford,OR,Jackson County,US,40290
97502,STANDARD,Central Point,OR,Jackson County,US,26920
97503,STANDARD,White City,OR,Jackson County,US,11310
97504,STANDARD,Medford,OR,Jackson County,US,43470
97520,STANDARD,Ashland,OR,Jackson County,US,21350
97522,STANDARD,Butte Falls,OR,Jackson County,US,520
97523,STANDARD,Cave Junction,OR,Josephine County,US,4720
97524,STANDARD,Eagle Point,OR,Jackson County,US,14140
97525,STANDARD,Gold Hill,OR,Jackson County,US,4470
97526,STANDARD,Grants Pass,OR,Josephine County,US,28600
97527,STANDARD,Grants Pass,OR,Josephine County,US,29070
97528,PO BOX,Grants Pass,OR,Josephine County,US,1872
97530,STANDARD,Jacksonville,OR,Jackson County,US,6850
97531,STANDARD,Kerby,OR,Josephine County,US,250
97532,STANDARD,Merlin,OR,Josephine County,US,2780
97533,PO BOX,Murphy,OR,Josephine County,US,667
97534,STANDARD,O Brien,OR,Josephine County,US,400
97535,STANDARD,Phoenix,OR,Jackson County,US,3730
97536,STANDARD,Prospect,OR,Jackson County,US,800
97537,STANDARD,Rogue River,OR,Jackson County,US,6560
97538,STANDARD,Selma,OR,Josephine County,US,1350
97539,STANDARD,Shady Cove,OR,Jackson County,US,3020
97540,STANDARD,Talent,OR,Jackson County,US,5980
97541,STANDARD,Trail,OR,Jackson County,US,1030
97543,STANDARD,Wilderville,OR,Josephine County,US,680
97544,STANDARD,Williams,OR,Josephine County,US,1690
97601,STANDARD,Klamath Falls,OR,Klamath County,US,18220
97602,PO BOX,Klamath Falls,OR,Klamath County,US,727
97603,STANDARD,Klamath Falls,OR,Klamath County,US,26260
97604,PO BOX,Crater Lake,OR,Klamath County,US,42
97620,PO BOX,Adel,OR,Lake County,US,104
97621,STANDARD,Beatty,OR,Klamath County,US,250
97622,PO BOX,Bly,OR,Klamath County,US,432
97623,STANDARD,Bonanza,OR,Klamath County,US,1970
97624,STANDARD,Chiloquin,OR,Klamath County,US,2630
97625,STANDARD,Dairy,OR,Klamath County,US,168
97626,PO BOX,Fort Klamath,OR,Klamath County,US,140
97627,STANDARD,Keno,OR,Klamath County,US,1200
97630,STANDARD,Lakeview,OR,Lake County,US,4200
97632,STANDARD,Malin,OR,Klamath County,US,1200
97633,STANDARD,Merrill,OR,Klamath County,US,1450
97634,PO BOX,Midland,OR,Klamath County,US,388
97635,STANDARD,New Pine Creek,OR,Modoc County,US,243
97636,STANDARD,Paisley,OR,Lake County,US,330
97637,STANDARD,Plush,OR,Lake County,US,89
97638,STANDARD,Silver Lake,OR,Lake County,US,360
97639,STANDARD,Sprague River,OR,Klamath County,US,340
97640,STANDARD,Summer Lake,OR,Lake County,US,63
97641,PO BOX,Christmas Valley,OR,Lake County,US,744
97701,STANDARD,Bend,OR,Deschutes County,US,36390
97702,STANDARD,Bend,OR,Deschutes County,US,46610
97703,STANDARD,Bend,OR,Deschutes County,US,24860
97707,STANDARD,Bend,OR,Deschutes County,US,7040
97708,PO BOX,Bend,OR,Deschutes County,US,2939
97709,PO BOX,Bend,OR,Deschutes County,US,935
97710,STANDARD,Fields,OR,Harney County,US,68
97711,STANDARD,Ashwood,OR,Jefferson County,US,36
97712,STANDARD,Brothers,OR,Deschutes County,US,41
97720,STANDARD,Burns,OR,Harney County,US,3580
97721,STANDARD,Princeton,OR,Harney County,US,137
97722,STANDARD,Diamond,OR,Harney County,US,83
97730,STANDARD,Camp Sherman,OR,Jefferson County,US,260
97731,STANDARD,Chemult,OR,Klamath County,US,220
97732,PO BOX,Crane,OR,Harney County,US,194
97733,STANDARD,Crescent,OR,Klamath County,US,670
97734,STANDARD,Culver,OR,Jefferson County,US,2820
97735,PO BOX,Fort Rock,OR,Lake County,US,140
97736,STANDARD,Frenchglen,OR,Harney County,US,49
97737,STANDARD,Gilchrist,OR,Klamath County,US,400
97738,STANDARD,Hines,OR,Harney County,US,1790
97739,STANDARD,La Pine,OR,Deschutes County,US,12090
97741,STANDARD,Madras,OR,Jefferson County,US,11250
97750,STANDARD,Mitchell,OR,Wheeler County,US,250
97751,STANDARD,Paulina,OR,Crook County,US,93
97752,STANDARD,Post,OR,Crook County,US,53
97753,STANDARD,Powell Butte,OR,Crook County,US,2670
97754,STANDARD,Prineville,OR,Crook County,US,19210
97756,STANDARD,Redmond,OR,Deschutes County,US,40240
97758,STANDARD,Riley,OR,Harney County,US,71
97759,STANDARD,Sisters,OR,Deschutes County,US,8310
97760,STANDARD,Terrebonne,OR,Jefferson County,US,7340
97761,PO BOX,Warm Springs,OR,Jefferson County,US,3073
97801,STANDARD,Pendleton,OR,Umatilla County,US,17710
97810,STANDARD,Adams,OR,Umatilla County,US,680
97812,STANDARD,Arlington,OR,Gilliam County,US,790
97813,STANDARD,Athena,OR,Umatilla County,US,1280
97814,STANDARD,Baker City,OR,Baker County,US,10480
97817,STANDARD,Bates,OR,Grant County,US,0
97818,STANDARD,Boardman,OR,Morrow County,US,4590
97819,STANDARD,Bridgeport,OR,Baker County,US,18
97820,STANDARD,Canyon City,OR,Grant County,US,910
97823,STANDARD,Condon,OR,Gilliam County,US,800
97824,STANDARD,Cove,OR,Union County,US,1700
97825,STANDARD,Dayville,OR,Grant County,US,210
97826,STANDARD,Echo,OR,Umatilla County,US,900
97827,STANDARD,Elgin,OR,Union County,US,2160
97828,STANDARD,Enterprise,OR,Wallowa County,US,2910
97830,STANDARD,Fossil,OR,Wheeler County,US,530
97833,STANDARD,Haines,OR,Baker County,US,830
97834,STANDARD,Halfway,OR,Baker County,US,840
97835,STANDARD,Helix,OR,Umatilla County,US,300
97836,STANDARD,Heppner,OR,Morrow County,US,1740
97837,STANDARD,Hereford,OR,Baker County,US,113
97838,STANDARD,Hermiston,OR,Umatilla County,US,24470
97839,STANDARD,Lexington,OR,Morrow County,US,340
97840,STANDARD,Oxbow,OR,Baker County,US,87
97841,STANDARD,Imbler,OR,Union County,US,500
97842,STANDARD,Imnaha,OR,Wallowa County,US,108
97843,STANDARD,Ione,OR,Morrow County,US,610
97844,STANDARD,Irrigon,OR,Morrow County,US,3450
97845,STANDARD,John Day,OR,Grant County,US,2160
97846,STANDARD,Joseph,OR,Wallowa County,US,1890
97848,STANDARD,Kimberly,OR,Grant County,US,143
97850,STANDARD,La Grande,OR,Union County,US,14440
97856,STANDARD,Long Creek,OR,Grant County,US,300
97857,STANDARD,Lostine,OR,Wallowa County,US,410
97859,PO BOX,Meacham,OR,Umatilla County,US,73
97861,STANDARD,Mikkalo,OR,Gilliam County,US,0
97862,STANDARD,Milton Freewater,OR,Umatilla County,US,9260
97864,STANDARD,Monument,OR,Grant County,US,190
97865,STANDARD,Mount Vernon,OR,Grant County,US,830
97867,STANDARD,North Powder,OR,Union County,US,670
97868,STANDARD,Pilot Rock,OR,Umatilla County,US,1650
97869,STANDARD,Prairie City,OR,Grant County,US,870
97870,STANDARD,Richland,OR,Baker County,US,500
97873,STANDARD,Seneca,OR,Grant County,US,190
97874,STANDARD,Spray,OR,Wheeler County,US,280
97875,STANDARD,Stanfield,OR,Umatilla County,US,2630
97876,STANDARD,Summerville,OR,Union County,US,740
97877,STANDARD,Sumpter,OR,Baker County,US,240
97880,PO BOX,Ukiah,OR,Umatilla County,US,209
97882,STANDARD,Umatilla,OR,Umatilla County,US,6360
97883,STANDARD,Union,OR,Union County,US,2180
97884,STANDARD,Unity,OR,Baker County,US,135
97885,STANDARD,Wallowa,OR,Wallowa County,US,1230
97886,STANDARD,Weston,OR,Umatilla County,US,980
97901,STANDARD,Adrian,OR,Malheur County,US,590
97902,PO BOX,Arock,OR,Malheur County,US,38
97903,STANDARD,Brogan,OR,Malheur County,US,80
97904,STANDARD,Drewsey,OR,Harney County,US,162
97905,PO BOX,Durkee,OR,Baker County,US,104
97906,STANDARD,Harper,OR,Malheur County,US,204
97907,STANDARD,Huntington,OR,Baker County,US,390
97908,STANDARD,Ironside,OR,Malheur County,US,44
97909,STANDARD,Jamieson,OR,Malheur County,US,70
97910,STANDARD,Jordan Valley,OR,Malheur County,US,470
97911,STANDARD,Juntura,OR,Malheur County,US,93
97913,STANDARD,Nyssa,OR,Malheur County,US,4760
97914,STANDARD,Ontario,OR,Malheur County,US,13740
97917,STANDARD,Riverside,OR,Malheur County,US,0
97918,STANDARD,Vale,OR,Malheur County,US,3690
97920,PO BOX,Westfall,OR,Malheur County,US,24
98001,STANDARD,Auburn,WA,King County,US,34130
98002,STANDARD,Auburn,WA,King County,US,32620
98003,STANDARD,Federal Way,WA,King County,US,43270
98004,STANDARD,Bellevue,WA,King County,US,33600
98005,STANDARD,Bellevue,WA,King County,US,18660
98006,STANDARD,Bellevue,WA,King County,US,39040
98007,STANDARD,Bellevue,WA,King County,US,24730
98008,STANDARD,Bellevue,WA,King County,US,24340
98009,PO BOX,Bellevue,WA,King County,US,1399
98010,STANDARD,Black Diamond,WA,King County,US,7100
98011,STANDARD,Bothell,WA,King County,US,24640
98012,STANDARD,Bothell,WA,Snohomish County,US,69460
98013,PO BOX,Burton,WA,King County,US,380
98014,STANDARD,Carnation,WA,King County,US,7290
98015,PO BOX,Bellevue,WA,King County,US,886
98019,STANDARD,Duvall,WA,King County,US,12200
98020,STANDARD,Edmonds,WA,Snohomish County,US,19520
98021,STANDARD,Bothell,WA,Snohomish County,US,32730
98022,STANDARD,Enumclaw,WA,King County,US,21900
98023,STANDARD,Federal Way,WA,King County,US,45890
98024,STANDARD,Fall City,WA,King County,US,4940
98025,PO BOX,Hobart,WA,King County,US,644
98026,STANDARD,Edmonds,WA,Snohomish County,US,35230
98027,STANDARD,Issaquah,WA,King County,US,28040
98028,STANDARD,Kenmore,WA,King County,US,21930
98029,STANDARD,Issaquah,WA,King County,US,28730
98030,STANDARD,Kent,WA,King County,US,33770
98031,STANDARD,Kent,WA,King County,US,39240
98032,STANDARD,Kent,WA,King County,US,33140
98033,STANDARD,Kirkland,WA,King County,US,37950
98034,STANDARD,Kirkland,WA,King County,US,45960
98035,PO BOX,Kent,WA,King County,US,884
98036,STANDARD,Lynnwood,WA,Snohomish County,US,37460
98037,STANDARD,Lynnwood,WA,Snohomish County,US,25730
98038,STANDARD,Maple Valley,WA,King County,US,35990
98039,STANDARD,Medina,WA,King County,US,3090
98040,STANDARD,Mercer Island,WA,King County,US,24920
98041,PO BOX,Bothell,WA,King County,US,1101
98042,STANDARD,Kent,WA,King County,US,46880
98043,STANDARD,Mountlake Terrace,WA,Snohomish County,US,18710
98045,STANDARD,North Bend,WA,King County,US,15720
98046,PO BOX,Lynnwood,WA,Snohomish County,US,1459
98047,STANDARD,Pacific,WA,King County,US,6380
98050,PO BOX,Preston,WA,King County,US,597
98051,STANDARD,Ravensdale,WA,King County,US,3740
98052,STANDARD,Redmond,WA,King County,US,69160
98053,STANDARD,Redmond,WA,King County,US,22010
98054,STANDARD,Redondo,WA,King County,US,161
98055,STANDARD,Renton,WA,King County,US,20910
98056,STANDARD,Renton,WA,King County,US,31850
98057,STANDARD,Renton,WA,King County,US,11260
98058,STANDARD,Renton,WA,King County,US,40420
98059,STANDARD,Renton,WA,King County,US,38920
98061,PO BOX,Rollingbay,WA,Kitsap County,US,322
98062,PO BOX,Seahurst,WA,King County,US,482
98063,PO BOX,Federal Way,WA,King County,US,1064
98064,PO BOX,Kent,WA,King County,US,1064
98065,STANDARD,Snoqualmie,WA,King County,US,15970
98068,PO BOX,Snoqualmie Pass,WA,Kittitas County,US,236
98070,STANDARD,Vashon,WA,King County,US,10080
98071,PO BOX,Auburn,WA,King County,US,1338
98072,STANDARD,Woodinville,WA,King County,US,24830
98073,PO BOX,Redmond,WA,King County,US,1169
98074,STANDARD,Sammamish,WA,King County,US,30670
98075,STANDARD,Sammamish,WA,King County,US,25790
98077,STANDARD,Woodinville,WA,King County,US,13160
98082,PO BOX,Mill Creek,WA,,US,1402
98083,PO BOX,Kirkland,WA,King County,US,1060
98087,STANDARD,Lynnwood,WA,Snohomish County,US,35960
98089,PO BOX,Kent,WA,King County,US,556
98092,STANDARD,Auburn,WA,King County,US,46680
98093,PO BOX,Federal Way,WA,King County,US,1902
98101,STANDARD,Seattle,WA,King County,US,12060
98102,STANDARD,Seattle,WA,King County,US,19840
98103,STANDARD,Seattle,WA,King County,US,44210
98104,STANDARD,Seattle,WA,King County,US,9570
98105,STANDARD,Seattle,WA,King County,US,25600
98106,STANDARD,Seattle,WA,King County,US,22250
98107,STANDARD,Seattle,WA,King County,US,23890
98108,STANDARD,Seattle,WA,King County,US,22040
98109,STANDARD,Seattle,WA,King County,US,25950
98110,STANDARD,Bainbridge Island,WA,Kitsap County,US,24250
98111,PO BOX,Seattle,WA,King County,US,1613
98112,STANDARD,Seattle,WA,King County,US,19620
98113,PO BOX,Seattle,WA,King County,US,244
98114,PO BOX,Seattle,WA,King County,US,383
98115,STANDARD,Seattle,WA,King County,US,49010
98116,STANDARD,Seattle,WA,King County,US,24770
98117,STANDARD,Seattle,WA,King County,US,32740
98118,STANDARD,Seattle,WA,King County,US,42810
98119,STANDARD,Seattle,WA,King County,US,19420
98121,STANDARD,Seattle,WA,King County,US,14890
98122,STANDARD,Seattle,WA,King County,US,30330
98124,PO BOX,Seattle,WA,King County,US,1410
98125,STANDARD,Seattle,WA,King County,US,35180
98126,STANDARD,Seattle,WA,King County,US,20530
98127,PO BOX,Seattle,WA,King County,US,702
98129,UNIQUE,Seattle,WA,King County,US,0
98131,STANDARD,Seattle,WA,King County,US,0
98132,STANDARD,Seattle,WA,King County,US,0
98133,STANDARD,Seattle,WA,King County,US,41520
98134,STANDARD,Seattle,WA,King County,US,590
98136,STANDARD,Seattle,WA,King County,US,15080
98138,PO BOX,Seattle,WA,King County,US,627
98139,PO BOX,Seattle,WA,King County,US,370
98141,PO BOX,Seattle,WA,King County,US,66
98144,STANDARD,Seattle,WA,King County,US,26650
98145,PO BOX,Seattle,WA,King County,US,782
98146,STANDARD,Seattle,WA,King County,US,25460
98148,STANDARD,Seattle,WA,King County,US,9560
98151,UNIQUE,Seattle,WA,King County,US,0
98154,STANDARD,Seattle,WA,King County,US,33
98155,STANDARD,Seattle,WA,King County,US,32450
98158,STANDARD,Seattle,WA,King County,US,0
98160,PO BOX,Seattle,WA,King County,US,93
98161,STANDARD,Seattle,WA,King County,US,0
98164,STANDARD,Seattle,WA,King County,US,160
98165,PO BOX,Seattle,WA,King County,US,651
98166,STANDARD,Seattle,WA,King County,US,19970
98168,STANDARD,Seattle,WA,King County,US,33020
98170,UNIQUE,Seattle,WA,King County,US,0
98171,STANDARD,Seattle,WA,King County,US,0
98174,STANDARD,Seattle,WA,King County,US,0
98175,PO BOX,Seattle,WA,King County,US,395
98177,STANDARD,Seattle,WA,King County,US,19520
98178,STANDARD,Seattle,WA,King County,US,23500
98181,UNIQUE,Seattle,WA,King County,US,0
98184,UNIQUE,Seattle,WA,King County,US,0
98185,UNIQUE,Seattle,WA,King County,US,0
98188,STANDARD,Seattle,WA,King County,US,23850
98189,UNIQUE,Seattle,WA,,US,0
98190,UNIQUE,Seattle,WA,King County,US,0
98191,UNIQUE,Seattle,WA,King County,US,0
98194,PO BOX,Seattle,WA,King County,US,299
98195,UNIQUE,Seattle,WA,King County,US,192
98198,STANDARD,Seattle,WA,King County,US,34200
98199,STANDARD,Seattle,WA,King County,US,20730
98201,STANDARD,Everett,WA,Snohomish County,US,23560
98203,STANDARD,Everett,WA,Snohomish County,US,32450
98204,STANDARD,Everett,WA,Snohomish County,US,36910
98205,STANDARD,Everett,WA,Snohomish County,US,14630
98206,PO BOX,Everett,WA,Snohomish County,US,1935
98207,UNIQUE,Everett,WA,Snohomish County,US,99
98208,STANDARD,Everett,WA,Snohomish County,US,54860
98213,PO BOX,Everett,WA,Snohomish County,US,1020
98220,STANDARD,Acme,WA,Whatcom County,US,650
98221,STANDARD,Anacortes,WA,Skagit County,US,21700
98222,STANDARD,Blakely Island,WA,San Juan County,US,20
98223,STANDARD,Arlington,WA,Snohomish County,US,42020
98224,PO BOX,Baring,WA,King County,US,163
98225,STANDARD,Bellingham,WA,Whatcom County,US,32850
98226,STANDARD,Bellingham,WA,Whatcom County,US,40880
98227,PO BOX,Bellingham,WA,Whatcom County,US,2107
98228,PO BOX,Bellingham,WA,Whatcom County,US,1966
98229,STANDARD,Bellingham,WA,Whatcom County,US,28970
98230,STANDARD,Blaine,WA,Whatcom County,US,16920
98231,PO BOX,Blaine,WA,Whatcom County,US,1547
98232,STANDARD,Bow,WA,Skagit County,US,3860
98233,STANDARD,Burlington,WA,Skagit County,US,15230
98235,PO BOX,Clearlake,WA,Skagit County,US,616
98236,STANDARD,Clinton,WA,Island County,US,5480
98237,STANDARD,Concrete,WA,Skagit County,US,3460
98238,PO BOX,Conway,WA,Skagit County,US,358
98239,STANDARD,Coupeville,WA,Island County,US,6910
98240,STANDARD,Custer,WA,Whatcom County,US,3180
98241,STANDARD,Darrington,WA,Snohomish County,US,2080
98243,PO BOX,Deer Harbor,WA,San Juan County,US,380
98244,STANDARD,Deming,WA,Whatcom County,US,2430
98245,STANDARD,Eastsound,WA,San Juan County,US,3820
98247,STANDARD,Everson,WA,Whatcom County,US,8470
98248,STANDARD,Ferndale,WA,Whatcom County,US,25600
98249,STANDARD,Freeland,WA,Island County,US,5200
98250,STANDARD,Friday Harbor,WA,San Juan County,US,7920
98251,STANDARD,Gold Bar,WA,Snohomish County,US,4440
98252,STANDARD,Granite Falls,WA,Snohomish County,US,10120
98253,STANDARD,Greenbank,WA,Island County,US,1750
98255,PO BOX,Hamilton,WA,Skagit County,US,234
98256,PO BOX,Index,WA,Snohomish County,US,266
98257,STANDARD,La Conner,WA,Skagit County,US,3940
98258,STANDARD,Lake Stevens,WA,Snohomish County,US,50300
98259,PO BOX,North Lakewood,WA,Snohomish County,US,269
98260,STANDARD,Langley,WA,Island County,US,5360
98261,STANDARD,Lopez Island,WA,San Juan County,US,2440
98262,STANDARD,Lummi Island,WA,Whatcom County,US,870
98263,PO BOX,Lyman,WA,Skagit County,US,415
98264,STANDARD,Lynden,WA,Whatcom County,US,22180
98266,STANDARD,Maple Falls,WA,Whatcom County,US,3500
98267,STANDARD,Marblemount,WA,Skagit County,US,400
98270,STANDARD,Marysville,WA,Snohomish County,US,48830
98271,STANDARD,Marysville,WA,Snohomish County,US,28610
98272,STANDARD,Monroe,WA,Snohomish County,US,27730
98273,STANDARD,Mount Vernon,WA,Skagit County,US,28660
98274,STANDARD,Mount Vernon,WA,Skagit County,US,17040
98275,STANDARD,Mukilteo,WA,Snohomish County,US,20960
98276,STANDARD,Nooksack,WA,Whatcom County,US,1520
98277,STANDARD,Oak Harbor,WA,Island County,US,37240
98278,UNIQUE,Oak Harbor,WA,Island County,US,996
98279,STANDARD,Olga,WA,San Juan County,US,550
98280,PO BOX,Orcas,WA,San Juan County,US,386
98281,STANDARD,Point Roberts,WA,Whatcom County,US,1080
98282,STANDARD,Camano Island,WA,Island County,US,16010
98283,STANDARD,Rockport,WA,Skagit County,US,370
98284,STANDARD,Sedro Woolley,WA,Skagit County,US,23630
98286,PO BOX,Shaw Island,WA,San Juan County,US,222
98287,PO BOX,Silvana,WA,Snohomish County,US,441
98288,PO BOX,Skykomish,WA,King County,US,307
98290,STANDARD,Snohomish,WA,Snohomish County,US,34720
98291,PO BOX,Snohomish,WA,Snohomish County,US,1923
98292,STANDARD,Stanwood,WA,Snohomish County,US,23520
98293,PO BOX,Startup,WA,Snohomish County,US,394
98294,STANDARD,Sultan,WA,Snohomish County,US,7610
98295,STANDARD,Sumas,WA,Whatcom County,US,2700
98296,STANDARD,Snohomish,WA,Snohomish County,US,26270
98297,PO BOX,Waldron,WA,San Juan County,US,65
98303,STANDARD,Anderson Island,WA,Pierce County,US,1120
98304,STANDARD,Ashford,WA,Pierce County,US,680
98305,STANDARD,Beaver,WA,Clallam County,US,340
98310,STANDARD,Bremerton,WA,Kitsap County,US,17510
98311,STANDARD,Bremerton,WA,Kitsap County,US,24490
98312,STANDARD,Bremerton,WA,Kitsap County,US,29000
98314,UNIQUE,Bremerton,WA,Kitsap County,US,34
98315,STANDARD,Silverdale,WA,Kitsap County,US,3660
98320,STANDARD,Brinnon,WA,Jefferson County,US,1120
98321,STANDARD,Buckley,WA,Pierce County,US,16480
98322,PO BOX,Burley,WA,Kitsap County,US,950
98323,STANDARD,Carbonado,WA,Pierce County,US,760
98324,PO BOX,Carlsborg,WA,Clallam County,US,790
98325,STANDARD,Chimacum,WA,Jefferson County,US,2010
98326,STANDARD,Clallam Bay,WA,Clallam County,US,550
98327,STANDARD,Dupont,WA,Pierce County,US,9470
98328,STANDARD,Eatonville,WA,Pierce County,US,10040
98329,STANDARD,Gig Harbor,WA,Pierce County,US,8620
98330,STANDARD,Elbe,WA,Pierce County,US,280
98331,STANDARD,Forks,WA,Clallam County,US,4720
98332,STANDARD,Gig Harbor,WA,Pierce County,US,18160
98333,STANDARD,Fox Island,WA,Pierce County,US,4050
98335,STANDARD,Gig Harbor,WA,Pierce County,US,27490
98336,STANDARD,Glenoma,WA,Lewis County,US,850
98337,STANDARD,Bremerton,WA,Kitsap County,US,5360
98338,STANDARD,Graham,WA,Pierce County,US,27510
98339,STANDARD,Port Hadlock,WA,Jefferson County,US,3440
98340,STANDARD,Hansville,WA,Kitsap County,US,2630
98342,STANDARD,Indianola,WA,Kitsap County,US,1480
98343,PO BOX,Joyce,WA,Clallam County,US,233
98344,PO BOX,Kapowsin,WA,Pierce County,US,544
98345,PO BOX,Keyport,WA,Kitsap County,US,1112
98346,STANDARD,Kingston,WA,Kitsap County,US,9650
98348,PO BOX,La Grande,WA,Thurston County,US,0
98349,STANDARD,Lakebay,WA,Pierce County,US,4490
98350,PO BOX,La Push,WA,Clallam County,US,296
98351,STANDARD,Longbranch,WA,Pierce County,US,930
98352,UNIQUE,Sumner,WA,Pierce County,US,0
98353,PO BOX,Manchester,WA,Kitsap County,US,1031
98354,STANDARD,Milton,WA,Pierce County,US,8270
98355,STANDARD,Mineral,WA,Lewis County,US,430
98356,STANDARD,Morton,WA,Lewis County,US,2060
98357,PO BOX,Neah Bay,WA,Clallam County,US,1102
98358,STANDARD,Nordland,WA,Jefferson County,US,810
98359,STANDARD,Olalla,WA,Kitsap County,US,5120
98360,STANDARD,Orting,WA,Pierce County,US,14700
98361,STANDARD,Packwood,WA,Lewis County,US,860
98362,STANDARD,Port Angeles,WA,Clallam County,US,20950
98363,STANDARD,Port Angeles,WA,Clallam County,US,11150
98364,PO BOX,Port Gamble,WA,Kitsap County,US,237
98365,STANDARD,Port Ludlow,WA,Jefferson County,US,4840
98366,STANDARD,Port Orchard,WA,Kitsap County,US,31690
98367,STANDARD,Port Orchard,WA,Kitsap County,US,27150
98368,STANDARD,Port Townsend,WA,Jefferson County,US,14520
98370,STANDARD,Poulsbo,WA,Kitsap County,US,29810
98371,STANDARD,Puyallup,WA,Pierce County,US,23360
98372,STANDARD,Puyallup,WA,Pierce County,US,23310
98373,STANDARD,Puyallup,WA,Pierce County,US,26710
98374,STANDARD,Puyallup,WA,Pierce County,US,43120
98375,STANDARD,Puyallup,WA,Pierce County,US,30500
98376,STANDARD,Quilcene,WA,Jefferson County,US,1830
98377,STANDARD,Randle,WA,Lewis County,US,1390
98378,PO BOX,Retsil,WA,Kitsap County,US,27
98380,STANDARD,Seabeck,WA,Kitsap County,US,5290
98381,STANDARD,Sekiu,WA,Clallam County,US,250
98382,STANDARD,Sequim,WA,Clallam County,US,27370
98383,STANDARD,Silverdale,WA,Kitsap County,US,21020
98384,PO BOX,South Colby,WA,Kitsap County,US,1032
98385,PO BOX,South Prairie,WA,Pierce County,US,1156
98386,PO BOX,Southworth,WA,Kitsap County,US,467
98387,STANDARD,Spanaway,WA,Pierce County,US,48600
98388,STANDARD,Steilacoom,WA,Pierce County,US,6270
98390,STANDARD,Sumner,WA,Pierce County,US,11560
98391,STANDARD,Bonney Lake,WA,Pierce County,US,54980
98392,STANDARD,Suquamish,WA,Kitsap County,US,2880
98393,PO BOX,Tracyton,WA,Kitsap County,US,1117
98394,STANDARD,Vaughn,WA,Pierce County,US,1900
98395,PO BOX,Wauna,WA,Pierce County,US,1422
98396,PO BOX,Wilkeson,WA,Pierce County,US,759
98397,PO BOX,Longmire,WA,Pierce County,US,0
98398,PO BOX,Paradise Inn,WA,Lewis County,US,0
98401,PO BOX,Tacoma,WA,Pierce County,US,1160
98402,STANDARD,Tacoma,WA,Pierce County,US,4300
98403,STANDARD,Tacoma,WA,Pierce County,US,6660
98404,STANDARD,Tacoma,WA,Pierce County,US,30750
98405,STANDARD,Tacoma,WA,Pierce County,US,18850
98406,STANDARD,Tacoma,WA,Pierce County,US,19200
98407,STANDARD,Tacoma,WA,Pierce County,US,19720
98408,STANDARD,Tacoma,WA,Pierce County,US,17580
98409,STANDARD,Tacoma,WA,Pierce County,US,22520
98411,PO BOX,Tacoma,WA,Pierce County,US,1330
98412,PO BOX,Tacoma,WA,Pierce County,US,198
98413,STANDARD,Tacoma,WA,Pierce County,US,0
98415,PO BOX,Tacoma,WA,Pierce County,US,197
98416,UNIQUE,Tacoma,WA,Pierce County,US,68
98417,PO BOX,Tacoma,WA,Pierce County,US,554
98418,STANDARD,Tacoma,WA,Pierce County,US,8550
98419,PO BOX,Tacoma,WA,Pierce County,US,35
98421,STANDARD,Tacoma,WA,Pierce County,US,270
98422,STANDARD,Tacoma,WA,Pierce County,US,20020
98424,STANDARD,Fife,WA,Pierce County,US,10910
98430,UNIQUE,Camp Murray,WA,Pierce County,US,0
98431,UNIQUE,Tacoma,WA,Pierce County,US,151
98433,STANDARD,Tacoma,WA,Pierce County,US,13940
98438,PO BOX,Mcchord AFB,WA,Pierce County,US,570
98439,STANDARD,Lakewood,WA,Pierce County,US,4460
98442,STANDARD,Tacoma,WA,Pierce County,US,0
98443,STANDARD,Tacoma,WA,Pierce County,US,5120
98444,STANDARD,Tacoma,WA,Pierce County,US,30570
98445,STANDARD,Tacoma,WA,Pierce County,US,29830
98446,STANDARD,Tacoma,WA,Pierce County,US,11430
98447,UNIQUE,Tacoma,WA,Pierce County,US,67
98448,PO BOX,Tacoma,WA,Pierce County,US,16
98450,UNIQUE,Tacoma,WA,Pierce County,US,0
98455,UNIQUE,Tacoma,WA,Pierce County,US,32
98460,UNIQUE,Tacoma,WA,Pierce County,US,0
98464,PO BOX,Tacoma,WA,Pierce County,US,918
98465,STANDARD,Tacoma,WA,Pierce County,US,6220
98466,STANDARD,Tacoma,WA,Pierce County,US,26120
98467,STANDARD,University Place,WA,Pierce County,US,14670
98471,UNIQUE,Tacoma,WA,Pierce County,US,0
98477,UNIQUE,Tacoma,WA,Pierce County,US,0
98481,UNIQUE,Tacoma,WA,Pierce County,US,0
98490,PO BOX,Tacoma,WA,Pierce County,US,90
98492,STANDARD,Tacoma,WA,Pierce County,US,0
98493,UNIQUE,Tacoma,WA,Pierce County,US,0
98496,PO BOX,Lakewood,WA,Pierce County,US,66
98497,PO BOX,Lakewood,WA,Pierce County,US,159
98498,STANDARD,Lakewood,WA,Pierce County,US,25590
98499,STANDARD,Lakewood,WA,Pierce County,US,26460
98501,STANDARD,Olympia,WA,Thurston County,US,40880
98502,STANDARD,Olympia,WA,Thurston County,US,29630
98503,STANDARD,Lacey,WA,Thurston County,US,34740
